age,b1,b2,c10,c3,c4,c8,dow,employment,i1,i2,i3,i4,i5,marriage-status,month,n2,n3,n4,n5,n6,school,successful_sell
49,no,no,no,False,old,,thu,assistant,1.4,93.91799999999999,-42.7,4.958,5228.1,divorced,jul,1,740,999,-0.519727667704013,0,4 - average amount,no
80,yes,no,yes,False,old,,wed,leisure,-1.8,93.749,-34.6,0.642,5008.7,divorced,apr,1,540,999,-1.2293834447624001,0,1 - almost none,yes
36,yes,no,no,False,new,,tue,laborer,1.4,93.91799999999999,-42.7,4.961,5228.1,married,jul,1,520,999,0.573936349710929,0,2 - a little bit,no
49,no,no,no,False,new,,mon,assistant,1.4,93.444,-36.1,4.97,5228.1,married,aug,3,570,999,0.45720759835975733,0,4 - average amount,no
71,yes,no,no,False,new,,thu,leisure,-2.9,92.20100000000001,-31.4,0.8290000000000001,5076.2,married,aug,1,870,999,0.39256954710671155,0,5 - a lot,no
27,no,no,no,False,new,no,tue,laborer,-1.8,92.89299999999999,-46.2,1.291,5099.1,single,may,1,700,999,2.0548700568102904,1,1 - almost none,no
52,no,no,no,False,new,,fri,laborer,1.4,93.444,-36.1,4.966,5228.1,married,aug,1,950,999,0.6087173875297925,0,1 - almost none,no
37,no,no,no,False,old,,tue,laborer,1.1,93.994,-36.4,4.856,5191.0,married,may,2,630,999,-1.3619349289533687,0,,no
22,no,no,no,unknown,old,,mon,laborer,1.4,93.91799999999999,-42.7,4.96,5228.1,single,jul,4,700,999,-0.14677384056528192,0,,no
38,yes,no,no,False,new,,tue,engineer,-2.9,92.469,-33.6,1.044,5076.2,single,jul,1,610,999,-0.16629549877015468,0,5 - a lot,no
34,no,no,yes,False,new,yes,wed,assistant,-1.7,94.055,-39.8,0.715,4991.6,married,jun,1,730,3,0.09518872356927421,2,5 - a lot,yes
50,yes,no,no,False,old,,thu,hobbyist,1.4,93.91799999999999,-42.7,4.966,5228.1,married,jul,2,920,999,1.5008130740384358,0,5 - a decent amount,no
36,yes,no,no,False,old,,thu,assistant,1.4,93.91799999999999,-42.7,4.968,5228.1,single,jul,8,800,999,0.47397279905697814,0,5 - a lot,no
30,yes,no,no,False,old,,wed,assistant,1.4,94.465,-41.8,4.864,5228.1,married,jun,1,700,999,-1.0620114692291882,0,5 - a lot,no
38,-1,,yes,False,new,,fri,laborer,1.4,93.91799999999999,-42.7,4.963,5228.1,divorced,jul,2,640,999,1.2058100952553397,0,3 - a bit more,yes
53,no,yes,no,False,new,,mon,laborer,-1.8,92.89299999999999,-46.2,1.244,5099.1,married,may,6,580,999,0.9506994788431434,0,5 - a decent amount,no
43,no,no,no,False,new,,thu,assistant,-1.8,92.89299999999999,-46.2,1.327,5099.1,single,may,2,800,999,0.5575016381571459,0,4 - average amount,no
53,yes,no,no,False,old,,wed,self-employed,1.1,93.994,-36.4,4.8580000000000005,5191.0,married,may,1,760,999,0.6463129345657964,0,5 - a lot,no
44,yes,no,no,False,new,,thu,none,-2.9,92.20100000000001,-31.4,0.873,5076.2,married,aug,1,790,999,1.7748123470987704,0,4 - average amount,no
46,no,no,no,False,old,,mon,assistant,1.1,93.994,-36.4,4.8580000000000005,5191.0,married,may,3,660,999,0.9522875107042669,0,5 - a decent amount,no
33,no,no,no,False,new,,fri,engineer,-1.8,93.075,-47.1,1.405,5099.1,single,apr,2,550,999,-0.21934432999504463,0,4 - average amount,no
32,no,no,no,False,old,,fri,assistant,1.1,93.994,-36.4,4.855,5191.0,single,may,2,520,999,-0.005224124730190652,0,5 - a lot,no
34,no,yes,no,False,new,,wed,laborer,-1.8,92.89299999999999,-46.2,1.334,5099.1,married,may,1,520,999,-1.2895636478255648,0,3 - a bit more,no
52,no,no,yes,False,new,yes,thu,leisure,-2.9,92.20100000000001,-31.4,0.883,5076.2,divorced,aug,1,850,15,-1.509482754744765,1,5 - a lot,yes
41,yes,no,no,False,old,,fri,laborer,1.1,93.994,-36.4,4.864,5191.0,married,may,2,870,999,-0.11511935318955456,0,1 - almost none,no
58,no,no,no,False,old,,fri,customer service,1.4,94.465,-41.8,4.947,5228.1,married,jun,1,860,999,1.6387703955648776,0,4 - average amount,no
43,yes,yes,no,False,new,,thu,laborer,-1.8,92.89299999999999,-46.2,1.327,5099.1,married,may,1,770,999,1.1811130825169331,0,2 - a little bit,no
69,yes,no,no,False,new,yes,wed,leisure,-3.4,92.37899999999999,-29.8,0.7809999999999999,5017.5,married,sep,1,630,5,-0.4561127802758089,1,3 - a bit more,no
42,yes,no,no,False,old,,tue,assistant,-0.1,93.2,-42.0,4.1530000000000005,5195.8,married,nov,2,760,999,-0.6601971908525641,0,5 - a lot,no
40,no,no,no,False,old,,tue,engineer,1.1,93.994,-36.4,4.856,5191.0,married,may,1,650,999,-0.7887191902727168,0,5 - a decent amount,no
57,no,no,no,unknown,new,,thu,assistant,-0.1,93.2,-42.0,4.0760000000000005,5195.8,divorced,nov,2,680,999,1.3363875567676171,0,5 - a lot,no
44,yes,yes,no,False,new,,mon,assistant,1.4,93.444,-36.1,4.965,5228.1,married,aug,1,710,999,-0.038323611219387634,0,4 - average amount,no
38,yes,no,no,unknown,old,,wed,none,1.4,94.465,-41.8,4.962,5228.1,married,jun,3,790,999,0.7239621224475654,0,3 - a bit more,no
50,yes,no,no,False,new,,fri,leisure,-0.1,93.2,-42.0,4.021,5195.8,single,nov,1,990,999,1.537485062429058,0,5 - a lot,no
41,no,no,no,False,new,,tue,engineer,1.4,93.444,-36.1,4.968,5228.1,married,aug,1,920,999,-0.5694254308716395,0,5 - a decent amount,no
34,yes,no,no,False,old,,fri,hobbyist,1.1,93.994,-36.4,4.864,5191.0,married,may,1,780,999,0.702926093671305,0,1 - almost none,no
47,no,no,no,unknown,new,,wed,cleaner,1.4,93.91799999999999,-42.7,4.963,5228.1,married,jul,3,990,999,-0.5127860042468474,0,1 - almost none,no
28,no,yes,no,unknown,new,,thu,laborer,-1.8,92.89299999999999,-46.2,1.266,5099.1,married,may,3,830,999,0.8896311342152028,0,2 - a little bit,no
29,yes,no,no,unknown,new,,tue,laborer,1.4,93.91799999999999,-42.7,4.961,5228.1,single,jul,1,710,999,-1.0556687458640397,0,3 - a bit more,no
33,yes,no,no,False,old,,tue,engineer,1.1,93.994,-36.4,4.857,5191.0,married,may,2,880,999,-0.25620266100914296,0,5 - a decent amount,no
33,yes,no,yes,False,new,,thu,customer service,-3.4,92.431,-26.9,0.733,5017.5,married,oct,3,610,999,-0.37431308380646044,0,4 - average amount,yes
30,yes,yes,no,False,new,,wed,engineer,1.4,93.91799999999999,-42.7,4.962,5228.1,single,jul,1,650,999,-0.055462148270573906,0,5 - a lot,no
46,yes,no,no,False,new,,fri,cleaner,1.4,93.444,-36.1,4.9639999999999995,5228.1,married,aug,1,840,999,0.7206626450352882,0,1 - almost none,no
44,yes,no,no,False,new,,mon,laborer,1.4,93.444,-36.1,4.963,5228.1,married,aug,1,750,999,-0.21379364031995726,0,1 - almost none,no
38,no,no,no,False,old,,tue,assistant,1.1,93.994,-36.4,4.857,5191.0,married,may,4,870,999,0.7058977983278464,0,4 - average amount,no
56,yes,no,yes,False,new,yes,thu,assistant,-3.4,92.37899999999999,-29.8,0.778,5017.5,married,sep,2,580,3,1.286657943637501,2,5 - a lot,yes
29,yes,no,no,False,new,no,fri,laborer,-2.9,92.20100000000001,-31.4,0.8690000000000001,5076.2,married,aug,1,630,999,0.19782702852031434,1,1 - almost none,no
31,yes,no,yes,False,new,,tue,laborer,-1.8,92.84299999999999,-50.0,1.6869999999999998,5099.1,single,mar,1,950,999,-1.2888466205766786,0,4 - average amount,yes
39,yes,no,no,unknown,new,,fri,engineer,1.4,93.444,-36.1,4.963,5228.1,married,aug,4,810,999,-0.7649766085266043,0,5 - a lot,no
50,no,no,no,unknown,old,,wed,cleaner,1.1,93.994,-36.4,4.859,5191.0,divorced,may,1,800,999,-2.4256701456937795,0,1 - almost none,no
42,yes,no,no,False,old,,mon,self-employed,1.1,93.994,-36.4,4.857,5191.0,married,may,5,650,999,0.18446061026743843,0,5 - a lot,no
31,no,no,no,unknown,new,,mon,cleaner,-0.1,93.2,-42.0,4.191,5195.8,married,nov,2,870,999,0.2431184782635586,0,4 - average amount,no
56,yes,no,no,unknown,old,,tue,cleaner,1.4,94.465,-41.8,4.961,5228.1,divorced,jun,5,600,999,-0.7544642987127907,0,1 - almost none,no
28,no,no,no,False,old,,fri,laborer,1.1,93.994,-36.4,4.864,5191.0,single,may,2,750,999,0.033484077482902816,0,3 - a bit more,no
30,yes,no,no,False,new,,thu,laborer,-1.8,92.89299999999999,-46.2,1.327,5099.1,married,may,2,700,999,-1.4295283864103392,0,1 - almost none,no
40,no,yes,yes,False,new,,tue,assistant,-1.7,94.027,-38.3,0.899,4991.6,married,aug,2,800,999,1.502262634346802,0,4 - average amount,yes
37,no,no,no,False,new,,tue,laborer,1.4,93.91799999999999,-42.7,4.961,5228.1,divorced,jul,2,950,999,0.25681520797861335,0,5 - a decent amount,no
53,yes,no,yes,False,new,,wed,laborer,-1.7,94.215,-40.3,0.84,4991.6,single,jul,1,560,999,-1.4290868111139319,0,3 - a bit more,yes
36,no,yes,no,False,old,,tue,customer service,1.1,93.994,-36.4,4.857,5191.0,married,may,2,870,999,-1.770560641145133,0,4 - average amount,no
32,yes,no,no,False,new,,tue,student,-0.1,93.2,-42.0,4.1530000000000005,5195.8,single,nov,2,500,999,2.212924825885337,0,5 - a lot,no
85,yes,no,yes,unknown,new,yes,tue,cleaner,-1.8,93.749,-34.6,0.642,5008.7,married,apr,1,580,6,-2.456361387646484,2,1 - almost none,yes
54,yes,no,no,False,old,,thu,cleaner,1.1,93.994,-36.4,4.855,5191.0,married,may,2,560,999,0.7700348381051718,0,3 - a bit more,no
41,yes,yes,no,False,new,,thu,engineer,1.4,93.91799999999999,-42.7,4.958,5228.1,married,jul,1,660,999,-0.08395742826965631,0,5 - a decent amount,no
56,yes,no,yes,unknown,old,,fri,leisure,1.4,94.465,-41.8,4.959,5228.1,married,jun,3,960,999,-0.6818519215405756,0,4 - average amount,yes
35,no,no,no,False,new,no,thu,laborer,-1.8,92.89299999999999,-46.2,1.327,5099.1,married,may,1,530,999,-1.5141583398222729,1,,no
25,yes,no,no,False,new,,thu,laborer,-1.8,92.89299999999999,-46.2,1.327,5099.1,single,may,1,740,999,-0.6656900637698518,0,3 - a bit more,no
35,no,no,no,False,old,,fri,laborer,1.4,94.465,-41.8,4.959,5228.1,married,jun,1,830,999,0.4062425465857811,0,2 - a little bit,no
58,yes,no,no,False,new,no,thu,hobbyist,-1.8,92.89299999999999,-46.2,1.266,5099.1,divorced,may,5,530,999,-1.1082183284223794,2,5 - a decent amount,no
43,yes,no,no,False,old,,thu,hobbyist,1.1,93.994,-36.4,4.86,5191.0,married,may,1,630,999,0.03056469867650317,0,1 - almost none,no
40,yes,yes,no,False,old,,mon,customer service,1.4,94.465,-41.8,4.96,5228.1,single,jun,21,560,999,0.48381527660379614,0,4 - average amount,no
46,no,no,no,False,new,,tue,customer service,1.4,93.91799999999999,-42.7,4.961,5228.1,divorced,jul,5,720,999,-0.2878991467063552,0,4 - average amount,no
29,yes,no,no,False,new,,wed,engineer,-0.1,93.2,-42.0,4.12,5195.8,single,nov,1,660,999,0.4960404109874627,0,3 - a bit more,no
31,no,yes,no,False,new,,tue,assistant,-2.9,92.963,-40.8,1.262,5076.2,single,jun,1,830,999,-0.07454896197430419,0,5 - a lot,no
49,no,no,no,False,new,,thu,customer service,-1.8,92.89299999999999,-46.2,1.266,5099.1,married,may,1,540,999,1.3599486391009499,0,4 - average amount,no
49,no,no,no,False,new,,tue,assistant,1.4,93.91799999999999,-42.7,4.961,5228.1,married,jul,1,790,999,0.2477847638540442,0,4 - average amount,no
45,yes,no,no,unknown,old,,mon,customer service,1.4,93.91799999999999,-42.7,4.962,5228.1,married,jul,8,930,999,-0.06025354775127193,0,5 - a lot,no
42,no,no,no,False,old,,tue,engineer,1.1,93.994,-36.4,4.856,5191.0,single,may,1,980,999,1.2796254924151387,0,,no
27,no,no,no,unknown,old,,fri,customer service,1.1,93.994,-36.4,4.855,5191.0,single,may,1,580,999,-0.5846513307740638,0,4 - average amount,no
40,no,no,no,unknown,new,no,thu,customer service,-1.8,93.075,-47.1,1.435,5099.1,married,apr,2,760,999,-0.7516948002320484,2,2 - a little bit,no
36,yes,no,no,False,old,,thu,customer service,1.4,94.465,-41.8,4.8660000000000005,5228.1,married,jun,2,590,999,-1.8805179861148804,0,4 - average amount,no
45,yes,no,no,unknown,new,,mon,laborer,-1.8,92.89299999999999,-46.2,1.244,5099.1,single,may,7,530,999,-0.20875584847127504,0,4 - average amount,no
55,no,no,no,unknown,new,,fri,assistant,-0.1,93.2,-42.0,4.021,5195.8,married,nov,1,770,999,-0.31807498982803567,0,,no
51,no,no,no,unknown,new,,tue,assistant,-1.8,92.89299999999999,-46.2,1.344,5099.1,married,may,1,910,999,-0.4328790797978756,0,1 - almost none,no
42,yes,no,no,False,old,,thu,assistant,1.1,93.994,-36.4,4.86,5191.0,divorced,may,1,570,999,-0.8198709020787281,0,4 - average amount,no
39,no,no,no,unknown,new,,tue,none,1.4,93.444,-36.1,4.968,5228.1,divorced,aug,1,580,999,-0.3725844219542696,0,5 - a lot,no
36,no,no,no,False,new,,thu,assistant,1.4,93.91799999999999,-42.7,4.968,5228.1,married,jul,5,800,999,-0.36786987560766293,0,5 - a lot,no
43,no,no,no,False,new,,mon,assistant,1.4,93.444,-36.1,4.97,5228.1,married,aug,1,630,999,0.21887563841611749,0,5 - a lot,no
40,yes,no,no,False,old,,fri,assistant,-3.4,92.37899999999999,-29.8,0.8029999999999999,5017.5,divorced,sep,1,540,999,-0.31059331774490684,0,4 - average amount,no
27,yes,no,yes,False,new,no,wed,engineer,-1.1,94.601,-49.5,1.043,4963.6,single,oct,1,550,999,0.889271245734674,1,5 - a lot,yes
36,no,no,yes,unknown,old,,wed,unknown,1.4,94.465,-41.8,4.959,5228.1,single,jun,3,820,999,-0.6624727714722042,0,2 - a little bit,yes
32,no,yes,no,unknown,new,,wed,laborer,1.4,93.91799999999999,-42.7,4.962,5228.1,married,jul,1,650,999,1.6244999227199044,0,1 - almost none,no
31,no,no,no,False,new,no,wed,laborer,-1.8,92.89299999999999,-46.2,1.281,5099.1,divorced,may,1,820,999,-0.3513956545951633,1,4 - average amount,no
51,no,no,no,False,old,,fri,engineer,1.1,93.994,-36.4,4.855,5191.0,married,may,1,760,999,0.579520327345698,0,5 - a decent amount,no
48,no,no,no,False,old,,tue,cleaner,1.4,94.465,-41.8,4.864,5228.1,married,jun,1,940,999,0.0037654759222490813,0,4 - average amount,no
42,yes,no,no,unknown,old,,wed,laborer,1.1,93.994,-36.4,4.859,5191.0,married,may,1,670,999,-1.2713882604942772,0,3 - a bit more,no
41,yes,no,no,False,new,,mon,engineer,-1.1,94.76700000000001,-50.8,1.0390000000000001,4963.6,married,nov,2,520,999,1.5399220890277374,0,5 - a decent amount,no
44,yes,no,no,False,new,,wed,assistant,-1.8,92.89299999999999,-46.2,1.334,5099.1,married,may,1,760,999,-0.8106767066752179,0,4 - average amount,no
47,yes,no,no,False,new,no,fri,laborer,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,single,may,2,630,999,-0.6252197639448566,1,1 - almost none,no
40,no,yes,yes,False,old,,tue,laborer,1.4,94.465,-41.8,4.864,5228.1,married,jun,2,570,999,0.3870799418870626,0,3 - a bit more,yes
33,yes,no,yes,False,new,,wed,assistant,-1.8,93.075,-47.1,1.3719999999999999,5099.1,single,apr,3,640,999,-0.46523842065548043,0,4 - average amount,yes
43,no,no,no,False,new,,tue,assistant,1.4,93.91799999999999,-42.7,4.962,5228.1,married,jul,2,900,999,-0.5290445539740661,0,5 - a lot,no
36,yes,no,no,False,new,,mon,engineer,1.4,93.91799999999999,-42.7,4.96,5228.1,married,jul,3,860,999,-0.08306282397701387,0,2 - a little bit,no
45,yes,no,no,False,new,,thu,laborer,1.4,93.444,-36.1,4.968,5228.1,married,aug,5,970,999,0.6975600002161464,0,3 - a bit more,no
56,-1,,yes,False,new,,tue,management,-3.4,92.649,-30.1,0.72,5017.5,married,nov,1,910,999,-0.1511931732893822,0,5 - a lot,yes
47,no,no,no,unknown,new,,thu,laborer,-1.8,92.89299999999999,-46.2,1.266,5099.1,married,may,3,820,999,0.4503763551282911,0,1 - almost none,no
30,yes,no,no,False,new,,thu,assistant,1.4,93.444,-36.1,4.963,5228.1,single,aug,1,820,999,0.703331394334201,0,5 - a lot,no
31,yes,no,no,False,new,,mon,engineer,1.4,93.444,-36.1,4.965,5228.1,married,aug,3,560,999,1.1665508758603098,0,5 - a lot,no
46,-1,,no,False,new,,wed,customer service,-1.8,92.89299999999999,-46.2,1.334,5099.1,divorced,may,1,900,999,-0.29790389965412206,0,3 - a bit more,no
41,yes,no,no,False,new,,mon,engineer,1.4,93.444,-36.1,4.97,5228.1,married,aug,1,840,999,-1.5569496178822948,0,5 - a lot,no
34,no,yes,no,False,old,,fri,assistant,-1.8,92.89299999999999,-46.2,1.25,5099.1,single,may,5,680,999,1.3487667109595929,0,4 - average amount,no
57,no,no,no,False,new,,tue,laborer,1.4,93.91799999999999,-42.7,4.961,5228.1,married,jul,4,770,999,-0.5145981975373155,0,,no
32,yes,no,no,False,old,,mon,management,1.1,93.994,-36.4,4.8580000000000005,5191.0,single,may,2,630,999,-0.2830844568690819,0,4 - average amount,no
42,no,no,no,unknown,old,,tue,engineer,1.1,93.994,-36.4,4.856,5191.0,single,may,3,650,999,-0.21009290555075702,0,4 - average amount,no
27,no,no,yes,False,new,yes,fri,customer service,-1.7,94.215,-40.3,0.8959999999999999,4991.6,single,jul,5,760,6,1.2878243023281772,2,4 - average amount,yes
23,yes,no,no,False,new,,wed,assistant,-1.8,93.075,-47.1,1.405,5099.1,single,apr,7,520,999,-0.842367640855426,0,5 - a lot,no
47,no,no,no,False,old,,tue,assistant,1.1,93.994,-36.4,4.857,5191.0,divorced,may,1,810,999,-0.4876768932425644,0,5 - a lot,no
33,no,no,no,False,new,no,thu,assistant,-0.1,93.2,-42.0,4.0760000000000005,5195.8,single,nov,2,860,999,1.0296430344528702,1,5 - a lot,no
38,no,no,no,False,old,,wed,management,1.4,93.91799999999999,-42.7,4.957,5228.1,single,jul,8,590,999,-2.8041608715456747,0,5 - a lot,no
40,no,no,no,False,new,,mon,laborer,1.4,93.91799999999999,-42.7,4.962,5228.1,married,jul,2,530,999,1.9864305247325231,0,5 - a decent amount,no
49,yes,no,no,False,new,,wed,self-employed,1.4,93.91799999999999,-42.7,4.963,5228.1,divorced,jul,4,510,999,0.5979017293997,0,5 - a lot,no
36,no,no,no,False,old,,thu,laborer,1.1,93.994,-36.4,4.86,5191.0,married,may,1,770,999,1.2813990593958318,0,3 - a bit more,no
41,yes,no,no,unknown,new,,mon,laborer,1.4,93.91799999999999,-42.7,4.96,5228.1,married,jul,2,950,999,0.5978309457443667,0,1 - almost none,no
37,yes,no,no,False,old,,fri,hobbyist,-0.1,93.2,-42.0,4.021,5195.8,married,nov,2,720,999,0.828823346674208,0,5 - a lot,no
38,no,no,no,False,old,,thu,assistant,1.4,94.465,-41.8,4.958,5228.1,married,jun,2,870,999,0.6925387106005965,0,5 - a lot,no
45,no,no,no,False,new,,wed,engineer,1.4,93.91799999999999,-42.7,4.963,5228.1,married,jul,1,770,999,0.0965638447265975,0,5 - a decent amount,no
57,yes,no,no,unknown,new,,tue,cleaner,-1.8,92.89299999999999,-46.2,1.291,5099.1,married,may,2,560,999,0.2947657803851772,0,1 - almost none,no
49,yes,yes,no,unknown,new,,thu,hobbyist,-1.8,92.89299999999999,-46.2,1.266,5099.1,married,may,3,750,999,-2.463039909249222,0,5 - a lot,no
37,yes,no,no,False,new,,fri,management,-0.1,93.2,-42.0,4.021,5195.8,married,nov,8,660,999,0.040190844102233995,0,5 - a lot,no
33,no,no,no,False,old,,fri,management,1.1,93.994,-36.4,4.864,5191.0,single,may,16,680,999,-0.8987807395327672,0,5 - a lot,no
48,yes,yes,no,False,new,,mon,laborer,1.4,93.91799999999999,-42.7,4.962,5228.1,married,jul,3,780,999,0.24570558606930692,0,3 - a bit more,no
35,no,no,no,False,old,,tue,engineer,1.1,93.994,-36.4,4.856,5191.0,married,may,2,520,999,-0.8568035632250606,0,5 - a decent amount,no
30,no,no,yes,False,new,no,wed,assistant,-1.8,92.89299999999999,-46.2,1.281,5099.1,single,may,2,680,999,0.8148129907652493,1,4 - average amount,yes
36,no,no,no,False,new,,thu,laborer,-1.8,92.89299999999999,-46.2,1.266,5099.1,married,may,5,660,999,1.9720085864065,0,3 - a bit more,no
44,no,no,no,unknown,new,,fri,assistant,-0.1,93.2,-42.0,4.021,5195.8,married,nov,1,980,999,-0.7190849345858857,0,5 - a lot,no
29,yes,no,no,False,new,,mon,customer service,1.4,93.91799999999999,-42.7,4.96,5228.1,single,jul,4,950,999,-0.09713946306487468,0,4 - average amount,no
42,no,no,no,False,new,,mon,self-employed,1.4,93.91799999999999,-42.7,4.962,5228.1,married,jul,2,650,999,0.8852631297687256,0,5 - a lot,no
51,yes,no,no,unknown,old,,fri,laborer,1.1,93.994,-36.4,4.864,5191.0,married,may,3,700,999,-2.449000376045557,0,,no
31,yes,no,yes,False,new,,tue,assistant,-1.8,92.89299999999999,-46.2,1.266,5099.1,married,may,1,650,999,0.7910644711574054,0,5 - a lot,yes
33,no,no,yes,False,old,,fri,customer service,1.1,93.994,-36.4,4.857,5191.0,single,may,2,720,999,0.6139031320351583,0,4 - average amount,yes
40,yes,no,yes,False,new,yes,thu,assistant,-1.8,93.876,-40.0,0.6829999999999999,5008.7,single,may,1,540,3,0.5043323986622459,3,3 - a bit more,yes
56,yes,no,no,False,new,,tue,laborer,1.4,93.444,-36.1,4.966,5228.1,married,aug,3,720,999,0.05191799374975093,0,3 - a bit more,no
31,no,yes,no,unknown,old,,thu,engineer,1.4,94.465,-41.8,4.961,5228.1,single,jun,1,820,999,0.5185193398392364,0,5 - a decent amount,no
55,no,no,no,unknown,old,,thu,engineer,1.4,94.465,-41.8,4.955,5228.1,,jun,3,610,999,-0.6261735762615391,0,,no
35,no,no,no,False,new,,fri,assistant,1.4,93.91799999999999,-42.7,4.963,5228.1,single,jul,2,960,999,0.09606222638914916,0,5 - a lot,no
49,yes,no,no,unknown,new,,wed,hobbyist,-1.8,92.89299999999999,-46.2,1.281,5099.1,married,may,2,760,999,-1.0010137240681523,0,1 - almost none,no
36,no,no,no,False,old,,wed,customer service,1.1,93.994,-36.4,4.8580000000000005,5191.0,married,may,1,560,999,0.030643628739822633,0,4 - average amount,no
37,yes,no,no,False,old,,fri,laborer,1.4,94.465,-41.8,4.967,5228.1,married,jun,2,920,999,-0.4976506776346792,0,3 - a bit more,no
20,yes,no,yes,False,new,,wed,student,-1.8,93.075,-47.1,1.4980000000000002,5099.1,single,apr,4,670,999,-0.019620968000108013,0,,yes
39,yes,no,yes,unknown,new,,wed,laborer,1.4,93.91799999999999,-42.7,4.962,5228.1,married,jul,6,940,999,0.30624422100781057,0,2 - a little bit,yes
29,no,no,no,False,old,,mon,laborer,1.4,94.465,-41.8,4.961,5228.1,married,jun,2,990,999,-0.13127121445962867,0,3 - a bit more,no
54,yes,no,no,False,new,,thu,engineer,1.4,93.91799999999999,-42.7,4.962,5228.1,married,jul,6,750,999,-0.3709985880079448,0,5 - a lot,no
34,no,no,yes,False,new,,tue,assistant,-1.8,92.84299999999999,-50.0,1.614,5099.1,single,mar,2,560,999,-0.6296974648164884,0,5 - a lot,yes
